tweet,clean_tweet,label,label_id
"kuat tidaknya iman seseorang itu (bisa) dilihat saat doi mulai jatuh cinta. cinta tuh ngeri, sampai sampai bisa bikin seseorang mengorbankan imannya demi cintaaa~",kuat tidaknya iman seseorang itu bisa dilihat saat doi mulai jatuh cinta cinta tuh ngeri sampai sampai bisa bikin seseorang mengorbankan imannya demi cintaa,fear,2
Satu jam yg sia-sia itu akhirnya bikin aku berkaca sm diri sendiri. Berapa banyak waktu orang lain yg udah aku sia-siakan ketika aku nggak tepat waktu memenuhi janji dengan orang lain?,satu jam yang sia sia itu akhirnya bikin saya berkaca sama diri sendiri berapa banyak waktu orang lain yang sudah saya sia siakan ketika saya tidak tepat waktu memenuhi janji dengan orang lain,sadness,6
netijen yang merasa bahwa dirinya maha benar ditambah dengan lingkungan sosial di negara ini membuat melawan sexual harassment menjadi sangat sulit. they normalize that. time to speak up! jangan mau diam saja jadi korban,netijen yang merasa bahwa dirinya maha benar ditambah dengan lingkungan sosial di negara ini membuat melawan sexual harassment menjadi sangat sulit they normalize that time to speak up jangan mau diam saja jadi korban,anger,0
Iya tau ko paham juga yang namanya perpisahan itu ga enak .. Tapi tergantung bagaimana kita menyikapinya .. Dan ga harus membenci .. apalagi sama mereka yg ga salah apa.. cukuplah dengan sikap kenakan seperti itu. Lagi.,iya tahu ko paham juga yang namanya perpisahan itu tidak enak tapi tergantung bagaimana kita menyikapinya dan tidak harus membenci apalagi sama mereka yang tidak salah apa cukuplah dengan sikap kenakan seperti itu lagi,sadness,6
"Setuju bgt sama ko ernest. Karena setelah beberapa bulan baca story di ignya @/catwomanizer ternyata banyak bgt perempuan sama laki2 yg gaberani ngomong kalo mereka dilecehkan, dan jatohnya jadi trauma seumur hidup lho. Ternyata ini nyata, bukan rekayasa. Serem bayanginnya",setuju sangat sama ko ernest karena setelah beberapa bulan baca story di ignya catwomanizer ternyata banyak sangat perempuan sama laki yang gaberani bicara kalau mereka dilecehkan dan jatohnya jadi trauma seumur hidup lho ternyata ini nyata bukan rekayasa seram bayanginnya,fear,2
"Oh ini to, oh cuman segini saja to kamu. Kami mendukung [USERNAME] RI. Bukan kpk kw, itu tuh yg di merdeka selatan, yg ada tapi kayak kaga ada. [URL]",oh ini to oh hanya segini saja to kamu kami mendukung username ri bukan kpk kamu itu tuh yang di merdeka selatan yang ada tapi mirip kaga ada url,anger,0
"Alhamdulillah, hari ini masih diberikan kesehatan dan kesempatan untuk mengukir sebuah kenangan, agar kisah hidup kita semakin hari #JadiLebihBaik. Bijak bersedia sosial dengan dukungan koneksi internet yang lancar. [URL]",alhamdulillah hari ini masih diberikan kesehatan dan kesempatan untuk mengukir sebuah kenangan agar kisah hidup kita semakin hari bijak bersedia sosial dengan dukungan koneksi internet yang lancar url,happy,3
"Terimakasih, berkenan hadir buka bersama.. Merdunya lantunan suara azhan.. Terdengar dari arah mushola.. Kuucap sapa untuk semua.. Selamat Berbuka Puasa Teman-Teman.#bukber [URL]",terimakasih berkenan hadir buka bersama merdunya lantunan suara azhan terdengar dari arah mushola kuucap sapa untuk semua selamat berbuka puasa teman teman url,happy,3
"Saat terjadi sesuatu jgn langsung kau tunjuk musuhmu sebagai biang keroknya. Pelajari dan dalami dulu. Jangan langsung menuduh, itu juga fitnah namanya. Jika memang dirimu tahu dan ada bukti, tampilkan ke permukaan. Jgn hanya bisa menilai dengan asumsi.",saat terjadi sesuatu jangan langsung kamu tunjuk musuhmu sebagai biang keroknya pelajari dan dalami dulu jangan langsung menuduh itu juga fitnah namanya jika memang dirimu tahu dan ada bukti tampilkan ke permukaan jangan hanya bisa menilai dengan asumsi,anger,0
"Banyak juga yang menyepelakan dengan kalimat, ""Halah lo cuma digituin, gue malah lebih. Gue aja biasa, lo kenapa lebay bgt si. Gausa cari muka deh."" That's why many men are easy to do sexual harrashment because many victim still keep silent and stay to think positive.",banyak juga yang menyepelakan dengan kalimat halah kamu cuma digituin saya malah lebih saya saja biasa kamu kenapa lebay sangat si gausa cari muka deh that s why many men are easy to do sexual harrashment because many victim still keep silent and stay to think positive,anger,0
"Rumah bukan sekedar benda mati tempat kita kembali setelah kita pergi, tapi rumah adalah tempat kembali untuk segala pergi,seperti keluarga (ayah & ibu) yg bisa menenangkan saat kita marah kepada dunia tapi mereka tetap mendukung dan ada pada titik terendah kita. Rumahku surgaku [URL]",rumah bukan sekedar benda mati tempat kita kembali setelah kita pergi tapi rumah adalah tempat kembali untuk segala pergi seperti keluarga ayah ibu yang bisa menenangkan saat kita marah kepada dunia tapi mereka tetap mendukung dan ada pada titik terendah kita rumahku surgaku url,love,5
"Sy bikin charity Free Iftar in the Hospital bareng temen2 alumni Al-Azhar Menganti (Gresik). Gerakan kasih menu buka puasa bt keluarga pasien di rumah sakit. Kita tambahin dgn senyum dan saling doain sesuai kewajiban kita sbg muslim :) Masih terima donasi ya, Rek! [USERNAME] [URL]",saya bikin charity free iftar in the hospital bareng teman alumni al azhar menganti gresik gerakan kasih menu buka puasa bt keluarga pasien di rumah sakit kita tambahin dengan senyum dan saling doain sesuai kewajiban kita sebagai muslim masih terima donasi ya rek username url,happy,3
"Alhamdulillah di tempat kami tempat belanja lokal malah jauh lebih murah dan lengkap dari lapak sebelah, ga usah disuruh udah aja semua ke sana ? Usaha yang ihsan dan rapi harusnya milik punya org Islam. [URL]",alhamdulillah di tempat kami tempat belanja lokal malah jauh lebih murah dan lengkap dari lapak sebelah tidak usah disuruh sudah saja semua ke sana usaha yang ihsan dan rapi harusnya milik punya orang islam url,happy,3
Pikirkan bagaimana kondisi kita di akhirat nanti. Perbanyak bekal untuk akhirat. Atau kita lebih suka amalan kita dibalas di dunia? Apakah kenikmatan dunia sudah menjadi tujuan utama?,pikirkan bagaimana kondisi kita di akhirat nanti perbanyak bekal untuk akhirat atau kita lebih suka amalan kita dibalas di dunia apakah kenikmatan dunia sudah menjadi tujuan utama,fear,2
"[USERNAME] [USERNAME] [USERNAME] Sukses selalu pak menteri, terimakasih atas kepedulian nya terhadap masjid sebagai majelis taklim.. Bravo pak.. #sukseskanseagames",username username username sukses selalu pak menteri terimakasih atas kepedulian nya terhadap masjid sebagai majelis taklim bravo pak,happy,3
"Jadi sejauh ini, udah ada 6 barang yang ku beli hasil flash salenya bukalapak. OMG dari harga yang Ratusan Ribu yang bahkan aku sbg sahabat misqin tak mampu beli, sekarang kebeli semua wkwkwkwk. Dan masih ada flash sale jam 6 sore, jam 8 malam dan jam 12 malam",jadi sejauh ini sudah ada barang yang ku beli hasil flash salenya bukalapak omg dari harga yang ratusan ribu yang bahkan saya sebagai sahabat misqin tak mampu beli sekarang kebeli semua dan masih ada flash sale jam sore jam malam dan jam malam,happy,3
"Fadli zon yakin, ""pada dasarnya tak ada bibit-bibit teroris di Indonesia"". Yang ada adalah kelompok ngaceng kekuasaan yang selalu jualan ***ga",fadli zon yakin pada dasarnya tak ada bibit bibit teroris di indonesia yang ada adalah kelompok ngaceng kekuasaan yang selalu jualan tidak,anger,0
"Ini akan baik, jika kita saling bertukar posisi. Awalnya istri yg atur, kemudian ada tudingan krg mengenakan. Biarkan suami yg mengatur.. dan lihat apa msh bs ada kalimat2 pembuat murka yg dilontarkan ulang ? :"")",ini akan baik jika kita saling bertukar posisi awalnya istri yang atur kemudian ada tudingan kurang mengenakan biarkan suami yang mengatur dan lihat apa masih bisa ada kalimat pembuat murka yang dilontarkan ulang,anger,0
"Kami punya cara kami sendiri untuk berdamai dengan diri kami lewat jalan komedi, kalau ada yang punya cara berbeda, apa berhak membuat kami bungkam? Padahal kami tidak mengusik cara yang mereka percayai.",kami punya cara kami sendiri untuk berdamai dengan diri kami lewat jalan komedi kalau ada yang punya cara berbeda apa berhak membuat kami bungkam padahal kami tidak mengusik cara yang mereka percayai,anger,0
Partai merah ini kan ideologi dasarnya tidak mengakui adanya akherat.Masih sejalan dgn Pancasila kah?.Yak apa pak prof [USERNAME] mnjelaskannya.Sila pertama jelas tdk nyambung dgn partai merah. [URL],partai merah ini kan ideologi dasarnya tidak mengakui adanya akherat masih sejalan dengan pancasila kah yak apa pak prof username mnjelaskannya sila pertama jelas tidak nyambung dengan partai merah url,anger,0
"Sadarlah kita bahwa kita bukan siapa-siapa dari sekian banyak manusia yang telah, sedang dan akan diciptakan oleh ALLAAH SWT. Aku berlindung kepada ALLAAH SWT. dari godaan setan yang terkutuk. [URL]",sadarlah kita bahwa kita bukan siapa siapa dari sekian banyak manusia yang telah sedang dan akan diciptakan oleh allaah swt saya berlindung kepada allaah swt dari godaan setan yang terkutuk url,fear,2
"Congratulations on your 1st Holly Communion, Xellent. Mommy,Papa, Ompung,Unty, Tulang, Bou, Uda &amp",congratulations on your st holly communion xellent mommy papa ompung unty tulang bou sudah amp,happy,3
"Ada orang yg berubah, jadi lebih positif atau negatif, kita ga pernah tau the biggest reason kenapa dia berubah, kalo salah ya dikasih tau jangan dihujat",ada orang yang berubah jadi lebih positif atau negatif kita tidak pernah tahu the biggest reason kenapa dia berubah kalau salah ya dikasih tahu jangan dihujat,sadness,6
"[USERNAME] Manusialah, polisi penjaga yang bertugas di sekitar makam Mantan presiden Mustafa Kemal nah karena tinggi dan kek patung saya tertarik foto hahaha",username manusialah polisi penjaga yang bertugas di sekitar makam mantan presiden mustafa kemal nah karena tinggi dan kek patung saya tertarik foto,happy,3
"Ini ya [USERNAME] [USERNAME] kalian lucu ya masak pas sy orderada lho stoknya kok bisa2nya skrg bilang ga ada stok..Loreal pun responnya lambat bgt.. sy tanya dr tgl 31 dan bru drespon hari ini itupu krn sy tanya lagi,, gmn sih kalian ga profesional bgt!!!",ini ya username username kalian lucu ya masak pas saya orderada lho stoknya kok bisa nya sekarang bilang tidak ada stok loreal pun responnya lambat sangat saya tanya dari tanggal dan baru drespon hari ini itupu karena saya tanya lagi bagaimana sih kalian tidak profesional sangat,anger,0
"warisan untuk anak2, jd ingat yg mempergunakan jabatan untuk antar jemput dan akomodasi anak di luar negeri...,, itu warisan yg baik untuk anak",warisan untuk anak jadi ingat yang mempergunakan jabatan untuk antar jemput dan akomodasi anak di luar negeri itu warisan yang baik untuk anak,anger,0
"Bagaimana burung yang ""jago"" itu dapat dengan mudah tertipu, dan kembali dari perjalanan panjang mereka hanya dengan mulut yang penuh dengan plastik?",bagaimana burung yang jago itu dapat dengan mudah tertipu dan kembali dari perjalanan panjang mereka hanya dengan mulut yang penuh dengan plastik,sadness,6
[USERNAME] [USERNAME] [USERNAME] Sy ga butuh jawaban yg template kak.. ini org [USERNAME] mana ya kok ga ada jwab...sy udh order dr tgl 28 Mei lho.. dan sampe skrg blom sampe brgny..,username username username saya tidak butuh jawaban yang template kak ini orang username mana ya kok tidak ada jwab saya sudah order dari tanggal mei lho dan sampai sekarang belum sampai brgny,anger,0
"#curvanordpersija #curvasudpersija #rojali #asukabeh Kalian lemah,kalian bukan level kami jak. Ojok lali keset. [USERNAME] [USERNAME] [USERNAME] [URL]",kalian lemah kalian bukan level kami jak ojok lali keset username username username url,anger,0
"Hidup adalah petualangan yang penuh misteri, itu sebabnya semua manusia memiliki rasa takut, was was dan kuatir saat menjalaninya, hanya bersama Yesus segala ketakutan menjadi hilang.",hidup adalah petualangan yang penuh misteri itu sebabnya semua manusia memiliki rasa takut was was dan kuatir saat menjalaninya hanya bersama yesus segala ketakutan menjadi hilang,fear,2
"[USERNAME] Dorongan orangtua pun begitu, anaknya harus pandai dalam bidang akademik. Ya gak salah orangtua cuma mau yang terbaik, tapi cara menyikapinya yang salah",username dorongan orangtua pun begitu anaknya harus pandai dalam bidang akademik ya tidak salah orangtua cuma mau yang terbaik tapi cara menyikapinya yang salah,sadness,6
"Jelas terdengar nyata teriakan Hiszbut Tahrir, singkirkan sekat-sekat nasionalisme. Ini yg Kami tak rela. Rasa kebangsaan yg hendak dihilangkan. Tanah Air dilenyapkan, digantikan kepemimpinan transnasional entah di bawah khalifah siapa. Bertobat",jelas terdengar nyata teriakan hiszbut tahrir singkirkan sekat sekat nasionalisme ini yang kami tak rela rasa kebangsaan yang hendak dihilangkan tanah air dilenyapkan digantikan kepemimpinan transnasional entah di bawah khalifah siapa bertobat,anger,0
"di kawasan Puja Mandala, Bali, kita dapat melihat lima bangunan peribadatan yang berderet, mulai dari Masjid, Gereja Katolik, Wihara, Gereja Kristen Protestan, dan Pura. 5 agama sekaligus, bukti tempat ini layak dinobatkan sebagai ikon toleransi Indonesia [URL]",di kawasan puja mandala bali kita dapat melihat lima bangunan peribadatan yang berderet mulai dari masjid gereja katolik wihara gereja kristen protestan dan pura agama sekaligus bukti tempat ini layak dinobatkan sebagai ikon toleransi indonesia url,happy,3
Kalo abis saur suka langsung kulsub (kuliah subuh) abis adzan subuh udh nya main sampe matahari terbit patariktatik lodong sama anak rw sebelah #OldMoneyGakNgerasain,kalau abis saur suka langsung kulsub kuliah subuh abis adzan subuh sudah nya main sampai matahari terbit patariktatik lodong sama anak rw sebelah,happy,3
Jakarta juga punya bukti kerukunan umat beragama yang lainnya. Contohnya Masjid Al-Muqarrabien dan Gereja Masehi Injil di Jakarta Utara. Mereka saling berbagi tembok yg sempit d Jakarta [URL],jakarta juga punya bukti kerukunan umat beragama yang lainnya contohnya masjid al muqarrabien dan gereja masehi injil di jakarta utara mereka saling berbagi tembok yang sempit d jakarta url,happy,3
"Anteng main, bayi ini tadi video call pengen dibeliin pesawat robot.  Setelah edisi mobil robot, dia ketagihan. Carinya kapaaan.. sekarang aja rapat sampai Rabu, Jumat udah pulang. Mana keukeuh pengen Neng yang beliin.",anteng main bayi ini tadi video call ingin dibeliin pesawat robot setelah edisi mobil robot dia ketagihan carinya kapaan sekarang saja rapat sampai rabu jumat sudah pulang mana keukeuh ingin neng yang beliin,happy,3
"Haha ga sih, kalo ditanya kapan nikah sih aku bakal jawab ""yah nanti dulu om/tante/bude/pakde/mas/mbak, baru kerja juga kok ya mau nabung dulu, nyiapin bekal buat berkeluarga dl hehe""",tidak sih kalau ditanya kapan nikah sih saya bakal jawab yah nanti dulu om tante bude pakde mas mbak baru kerja juga kok ya mau tabung dulu nyiapin bekal buat berkeluarga dulu,happy,3
"Tidak sepakat, dan anda menyesatkan orang lain. Tidak disemua tempat kita boleh melaksanakan sholat, salah satunya di bangunan yang didirikan untuk kekafiran (salah satunya gereja). Aku berlindung kepada ALLAAH SWT. dari godaan setan yang terkutuk",tidak sepakat dan anda menyesatkan orang lain tidak disemua tempat kita boleh melaksanakan sholat salah satunya di bangunan yang didirikan untuk kekafiran salah satunya gereja saya berlindung kepada allaah swt dari godaan setan yang terkutuk,anger,0
"[USERNAME] Wkkwkw emang sifat bawaan dari lahir sih iya, selalu mao hasil yang terbaik... Bawa santai ajja sih, nilai kuliah nanti juga gak terlalu pengaruh buat kerja. Lebih penting softskill kan, dan kamu softskillnya udah salah satu yang terbaik di",username wkkwkw memang sifat bawaan dari lahir sih iya selalu mao hasil yang terbaik bawa santai ajja sih nilai kuliah nanti juga tidak terlalu pengaruh buat kerja lebih penting softskill kan dan kamu softskillnya sudah salah satu yang terbaik di,happy,3
"Hahaha..... Lha die gak ngomong2 juga tuh, saat orang minta foto karena ragu dia manusia apa patung aku sempet punya niat pencet hidungnya hahaha.... Tapi ketinggian.",lha die tidak bicara juga tuh saat orang minta foto karena ragu dia manusia apa patung saya sempet punya niat pencet hidungnya tapi ketinggian,happy,3
