clean_tweet,label,label_id
ini kaya saya kapan hari itu seharian mantengin asian food channel ngliatin makan sodap ehh sendirinya makan indomie sama ngemil kerupuk gegara malas keluar kos,sadness,6
niruin sistem sekolah lain tidak kreatif amat jadi sekolah terlalu norak sih ya apa selalu pakai ungulan baru ngeliat ungulan ya,anger,0
jenniku yang sanagat cantik nan menggemaskan seperti bayi saya sayang sekali sama kamuu ps imutan bayi kita nanti url,love,5
betul prof suteki kalau memang perlu bpip itu didirikan masa orangnya yang tidak paham pancasila akhirat itu ramalan masa depan ck ck politik balas budi nihh,anger,0
jijik kali kan via vallen bisanya cuma cover lagu semua orang tidak kreatif kali tunggu saja lagu kpop ini,disgust,1
sayangg saya mau terbahak-bahak kamu jahat sekali astaga masa anak kamu sendiri kamu katain tetap cakap tahu dia tuhh alis kamu juga malah bisa buat jalan kutu waktu itu p akhirnya ternyata ada yang berpandapat dia mirip alm jonghyun juga yaa,happy,3
ade je geli tulah lain kali jangan ikut bandwagon hate orang lain anak benci kpop kamu pun anak ikut kalau suka layan jelah takde sapa pun halang,anger,0
saya baru sadar ini sedih sekali liat ava sendiri,sadness,6
selamat datang di ibs bulan depan kakak wakakakak,happy,3
hahahahahahahahhaa moskov sial terkejut sister memang macam moskov siaall,joy,4
sebenarnya faedah ondel itu apa ya datang hanya cari sumbangan ngibur orang juga tidak ya benar juga sering saya lihat pakai tatapan kosong sebenarnya faedah ondel keliling buat apa hanya sekedar bang misi numpang lewat sudah begitu saja,anger,0
nah terus ai bakil pan pesan gojek ebuset no signal sekalinya ada dapat driver nih marah ora jelas sudah kakek memang tapi ya annoying saja beliau itu ingin berkata kasar tapi diriku lagi penuh dosa jadi ku tahan,anger,0
jujur saja cukup yah kegoblokan kegilaan saya harus sadar saya ingin segera keluar dari lingkaran setan hidup disini banyak saudara dengki n jahat sama saya tidak kuat saya n terutama sepupu sialan cln penghuni neraka si lina n lakinya n si lita juga najiis kamu sialan,anger,0
bangga malah dia sama jokes ampasnya nyumbang duit buat series tidak tapi bangga bikin chaos di fandom padahal modal bajakan saja western fandom,joy,4
yang saya saja ingat malah kemarin siapa yang ngajarin saya rap lagu ini gatausih tidak apa-apa saya tetap sayang kok bri,love,5
username username oo kalau berisik emamg lebih baik d sumpel si kalau d kantor saya sepi sangat ki jepangnya juga tidak suka dgrin lagu jadi mau tidak mau pk sumpelan kita bosan abisnya,anger,0
kayaknya tidak bahaya deh tapi kan jijik,disgust,1
siapa sich yang dipercaya fz polisi yang sudah bekerja dengan tepat waktu dan cekatan tetap tidak di percayai mungkin hanya di sekarang lari ke arab itu saja yang dipercaya bagaimana rakyat mau percaya fz dan fh yang selalu nyinyir tanpa bukti,anger,0
heran sama orang yang bisa baca hati orang lain nasehat boleh hakimi jangan,surprise,7
iya kawin kan lucu begitu mirip bangga terus dipamerin,joy,4
sesak dipendam kangen dipendam cemburu juga dipendam kecewa dipendam bahkan nangis juga dipendam sampai sakit dada,sadness,6
rindu tidak terungkap dalam banyak banyak insan yang saya kenal hanya kamu seorang sahaja yang saya rindu rindu sangat sangat walaupun terlampau awal untuk kamu pergi tapi saya anak juga rasa kasih sayang dari seorang ibu umi adik rindu umi al fatihah,sadness,6
malas sekali ya dinas malam orang tidur saya kerja sh sekali cuma ingin libur th huft at rumah seni triplek,sadness,6
saya berdiri kat sebelah kereta yang parking itu takkan anak jerit oi nae nanti terkejut pulak bapak kamu ahhaha,joy,4
kena pijak itu satu hal setiap masa mintak maaf pun satu hal jugak yang i geram penat tengok heechul version baik ini tolongla moody heechul buat comeback t t,disgust,1
saya nk tidur awk penat sudah saya nk chat awk tapi tak daya sudah buat masa sekarang,disgust,1
hampir semua cowok berhasil membuat saya muak maaf,disgust,1
sudahlah tak usah pajang hadist atau ayat allah untuk pembenaran karena jika kita niat baik sama sama takkan ada jual ayat dan hadist demi pembenaran sepihak,anger,0
untill tomorrow itu artinya sampai besok saya ngeri sekali yang ikutan umurnya ampe besok karena omongan adalah doa,fear,2
username saya tidak salah bila mohon pada username segera perintahkan menkes untuk menambah ruangan khusus sakit jiwa pada setiap rumah sakit sbab tidak menutup kemungkinan usai pilpres setiap rumah sakit akan dibanjiri pasien sakit jiwa tanda kearah sa,fear,2
username sebenarnya kubu sama saja suka mempolitisir agama apalagi kel wiro sableng parah begitulah nasib bangsa negara yang tak melewati abad pencerahan tidak bisa move on dari agama,anger,0
patut x saya buka hati saya untuk terima orang lain tapi saya takut at the end dia berubah hati angin x deh tup jeng we re not meant to be together,fear,2
alhamdulillah happy mkin aktif anak,happy,3
tidak tahu kenapa deh nyaman saja sama dia tidak kaya yang lain dari segi pembahasan dan lain pokoknya tidak buat bosan padahal saya bosenan orangnya dan saya orangnya susah marah kalau sayang hmm ah,love,5
terkejut dengan kemunculan figuran pada ending itaewon class,surprise,7
innalillahi wainna ilaihi roji un pak undang dasuki salah satu dosen terbaik telah berpulang semangatnya harus bisa ditiru oleh siapapun yang mengenalnya,sadness,6
bukannya tidak mau nonton dad tapi takut sekali takut nangis i m not ready for it bisa bisa nangis kejer,fear,2
home visit pasien ternyata pasiennya sudah meninngal tanda pasti kematian scra medis sudah diperiksa kalau sudah begini baru ingat ingat kalau kematian sedeket itu,fear,2
biasanya beras dijual paling sedikit satu liter hanya di jaman presiden terlangsing ini beras dijual dua ons satu saset makanya presiden sekarang langsing yang dulu ngapain ajaa,anger,0
heran saja harus sekali ya kalau posting foto fpi disertai nanyain banser dimana pdh banser dari kemarin beberapa minggu lalu sudah bergerak ikut menangani covid tapi sepertinya tidak ada postingan yang nanyain fpi dimana,surprise,7
saya pun juga ngatain sesama perempuan memutus rantai akan julit memang susah owislah ibarate sego uwis dadi bubur flying money money,sadness,6
jangan menunggu bahagia untuk tersenyum tetapi tersenyumlah untuk bahagia,joy,4
bahagia donk diajak jalan ke mall suruh jajan dan yang pertama di jajanin si mungil kemudian galau lihat baju ungu cantik kalau bilang ingin itu sih diiyain saja sama dia tetapi emak kudu waras sedikit,happy,3
tapi dia itu bule dong menurut persepsi dia mungkin itu normal bule bebas ngapain saja begitu ingin ku berkata kasar kasar url,anger,0
konyol sangat mbak komentar anda main ignore saja dikira hal begitu sepele sekali dia tidak nyaman makanya di publish biar kasih pelajaran buat orang yang mau punya niat goda biar tidak nerusin niatnya kalau tidak ingin di permaluin reminder juga bua,anger,0
take note pls jangan bagi rakyat murka ye,anger,0
mesti nonton ne tengah malam nanti dalam selimut habis nonton eng ing eng bunyi detak jarum jam dinding pun jadi takut terpaksa jam di pergi batre nya biar tidak takut always,fear,2
maaf nder tapi ancen kenyataan dadi jijik rasanee ihh,disgust,1
jadi jelaskan untuk apa bersimpati jika allah ta ala murka silahkan kalau ada sanggup menahan muslim uighur harus merdeka dan bebas dari komunis cina agar mereka bisa beribadah dengan damai,anger,0
duka akhir bulan bertahan hidup dari air galon,sadness,6
puncak spiritual seseorang adalah ketika orang tersebut diberi perasaan malu dihadapan allah swt orang yang beruntung adalah orang yang tahu ukurannya sendiri balikpapan url,happy,3
tadi siang saya mimpi bang tomi di mimpi itu saya dan bang tomi kelihatan akrab sangat sampai bang tomi ngerangkul pundak saya erat sangat apa ya arti mimpi itu,love,5
prof username mohon kiranya di share cerita lengkap soal foto ibu yang saya jepret saat salat maghrib di gereja ayam pniel kemarin biar tidak ada informasi yang sepotong sepotong terima kasih prof,fear,2
semua bisa nder hanya kalau yang sudah fasih sangat yeonjun tae sama kamal kamal karena dia gugup kadang dia kaya kagok begitu paa bicara,fear,2
itumii tawwa pokoknya grgr ituji satu thread na langsung ter up juga list yang lama jadi pro kontra mi juga ada tim yang block report attack fs ada juga yang bela fs karena ndada buktinya tawwa bilang sasange ki untung saya tim nongton kericuhan ji apapoe murka tongmi fs ka,anger,0
ya bayangin lah kamu punya bias dikatain plastik atau dikatain jelek mau tidak yaudah kalau dari awal kamu tidak bicara aneh pasti kamu gaakan diginiin saya juga tersinggung kalau hobiku dijelekin orang memang dia ngomongnya kasar itu tidak boleh tapi dari kamu harus introspeksi,anger,0
siapa yang beli m saya dkasih pun tidak mau kayaknya agak ngeri berasa mempelihara kucing berkaki,fear,2
username username username username ku ditinggal senja malam menghampiri sendiri ku dalam menanti segera oh angin sampaikan rinduku terlupakah kamu pada janjimu ketika bersama rindu bergelora perpisahan menikam jiwa kamu pandai mengusik kamu pan,sadness,6
manusia produk revolusi mental manusia tidak beradab setan pun mungkin muak liat kelakuan kalian,anger,0
username nkri gundulmu wong pendiri bangsa ini jelas menentang israel kok kamu mmbela israel dsar kaum munafik mending baca ini biar tidak dungu url,anger,0
makasih loh ya aww merasa malu,anger,0
and if you know me guatuh paling tidak suka sama orang yang kalau bicara saja tuh tidak jelas saya yang kek apaan si anjir begitu karena kalau ade saya marah juga ngomongnya suka tidak jelas kek have no confident buat ngelawan saya pokoknya saya tidak suka makinlah saya tambah risih kan,disgust,1
kayaknya dia terpesona,surprise,7
saya ngeri itu orang kecebur menk,fear,2
saya tidak membenci hujan sore itu saya hanya kecewa dia pergi saat mentari bersinar lenyap seperti kisahku dan kamu,sadness,6
username hyunmin doong mereka itu racun sekali ke guee kapal yang paling tulus kapal yang paling romantis bagi saya moment kecil yang mereka buat saja sudah bikin gonjang ganjing bodo amat disindir sindir kapal lain wqwqwq saya sayang kapal ini t,love,5
kasihan pasca diserbu sekelompok orang di bandara ada yang berbeda saat bts kembali ke korea url lewat username,sadness,6
produce versi indonesia pelatih dance agnes monica bisma smash cinta laura vocal bertha mas anang bunda maya rap younglex soimah mc irfan hakim gilang ramzi ayu dewi excited neh saya wkwkkwkwk,happy,3
makin jarang kutemui rapper macam om eminem yang kritis nan epic sama nyinyir juga sih beda tipis atau seperti alm tupac yang bikin album macem bikin buku sejarah atau macam om ice cube yang sepaket jadi aktor pun bisa,sadness,6
saat kita lagi euphoria begitu si bapak bilang kalian ini tukang bikin masalah pakai nada bapak yang habis marahin anaknya karena minta jajan tapi tetap dibeliin kebapakan sekali pokoknya kita cuma tertawa gugup lalu teman sempet keceplosan maaf bapak kita sebenarnya takut,fear,2
username hal biasa ignore block sebuah bentuk pembiaran terhadap kasus pelecehan seksual merasa langkah terbaik hanya diam seakan dengan diam pelaku tidak akan berbuat kaya begitu ke orang lain such logic,sadness,6
malam ini coba bikin overnight oat yang kadar pisangnya lebi banyak daripada oatnya tidak lupa ditambah chia seeds madu dan vsoy semoga sahurqu nanti lebih manis daripada angan angan url,happy,3
juga pemahaman jangan mudah tersinggung jangan mudah terprovokasi indonesia banyak watak yang ada maklum beda penyampaian nya ada yang kasar bagi kita lembut bagi mereka berprasangka baik itu utama,joy,4
yang ingin saya sampaikan ini adalah jangan pernah membiarkan seseorang menggunakan karyamu tanpa izin apalagi dalam bentuk bisnis komersil karena apapun bentuk karyamu adalah kamu si pemilik hak cipta tersebut siapapun yang melanggarnya bisa dipidanakan berdasarkan uu ite,anger,0
cukup senang je macam mana kalau orang itu betul tak mampu jangan anak bongkak kalau cukup rezeki kita lain tak semua orang senang bang,joy,4
dekat ig tengok punya happy dengan partner tapi dekat twitter acah single weh sumpah jijik kamu do murah,disgust,1
ke dokter kandungan saja beb kalau takut kenapa sebelum terlambat saja soalnya tiap orang beda penyebab nya ada yang karena hormon ada yang lain,fear,2
iyaa se moa nation itu khawatir terus mencoba berpositive thinking like beomie tidak papa kok tenang pls tenang padahal sudah cemas sangat nih memang txt are our babies,fear,2
kita masih mampu beli ini itu liburan dengan uang halal kami mbak buat apasih korupsi uang haram mah anda bertindak sedemikian dan anda memandang orang lain sprti anda anda salah besar mbk and the last everything will come to you in the right moments,anger,0
mau tanya benar tidak gas tabung isi kg harganya sekarang jadi rp makin sengsara sekali ya jadi rakyat,anger,0
berasa baca novel sejenis novel dee lestari karena informasi sangat riil tapi ternyata ini kisah nyata sebuah kasus cacat hukum,happy,3
username username username username username username yang penting janji itu di buktikan dengan kerja nyata bukan hanya diucapkan saja jangan pas pilkada dekat dengan rakyat bila sudah terpilih lupakan janji itu kita tunggu saja,anger,0
iya makanya ku kasihan sama anak anak nya yang ikut buat kelas itu kalau mamak mereka tahu apa tidak murka duit yang dia pakai dipakai buat bayar orang biar dilatih tarian yang menit saja nga ada,sadness,6
dari minggu kemarin menyebalkan eh hari ini lagi ada tambahan janjian jam eh lah kok malah jek antri nang bri iki piye to ku kesal deeh,anger,0
selamat pagi tweeps semoga kelen sehat semuanya ya jangan lupa cuci tangan pakai sabun buka pintu fasilitas umum pakai siku atau gunakan sarung tangan n maskeran ya saya cebong saya kardun kita sebangsa ya yang kami benci bukan kelen ya bong tapi pemimpin pongah,joy,4
dilema sekali anjir mau kentut tapi takut yang keluar gakcuma gas mau boker tapi tidak mules,fear,2
saya cinta ka dije goodnayt dari mimimingg yang baru saja menyelesaikan meng approve row usulan daerah,love,5
paling excited kalau bicara sama orang kreatif siap saja kalau bakal tercengang sama ide mereka yang mungkin belum pernah terpikirkan olehmu oh iya kenapa saya baru kepikiran,happy,3
rd win and so proud of you guys i hope its can pakai many people know and stan you pokoknyaa tetap semangat terus berjuang kalian pasti bisa sukses lebih dari ini dan terus bikin fantasy bangga btw follback yaa,joy,4
bgst aing sudah muak ajig nukararitu,disgust,1
percayalah jam segini sendirian tunggu abang jemput ngeri aslik tidak mau kek gini lagi sudah,fear,2
